url,label,source,last_update,accuracy,transparency,type
theantimedia.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thedailyconspiracy.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
dailyexpose.co.uk,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thefullertoninformer.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
healthranger.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thehealthyamerican.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
theheartysoul.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thehighwire.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
stream.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thetrumpet.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thetruthaboutcancer.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thevaccinereaction.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thinkinghumanity.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thinkingmomsrevolution.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thoughtcatalog.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thoughtcrimeradio.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thriveglobal.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
thrivemovement.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
treason.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
truepundit.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
trunews.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
twisted.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
ukcolumn.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
usawatchdog.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
vaccineimpact.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
vaccines.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
vaccinesrevealed.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
vactruth.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
vaxxter.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
veteranstoday.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
viralnewsnetwork.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
votefraud.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
wattsupwiththat.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
anonhq.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
westonaprice.org,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
whitehouse.news,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
worldaffairsbrief.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
worlddoctorsalliance.com,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
worldhealth.net,conspiracy/pseudoscience,media_bias_fact_check,2021-05-17,1,1,unreliable
7news.com.au,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
9news.com.au,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
abc.es,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
theadvocates.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
english.ahram.org.eg,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
al.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
abqjournal.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
aleteia.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
americanactionforum.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
americanaffairsjournal.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
acsh.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
americanfirearms.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
aier.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
americasquarterly.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
angusreid.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
arcamax.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
argusleader.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
arkansasonline.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
israelnationalnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
aawsat.com/english,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
aninews.in,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
atlanticcouncil.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
newideal.aynrand.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
barrons.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
beinglibertarian.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
berlingske.dk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
bild.de,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
billingsgazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
bipartisanpolicy.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
bostonherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
breakingdefense.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
thebreakthrough.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
bt.dk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
batimes.com.ar,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
businesslive.co.za,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
calgaryherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
californiaglobe.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
capoliticalreview.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
campaignforliberty.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
cjnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
taxpayer.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
capitalismmagazine.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
cato.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ccn.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
cftni.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
checkyourfact.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
chicagotribune.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
chinadigitaltimes.net,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
christianitytoday.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
gazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
columbiadailyherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
crfb.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailyherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mininggazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailypress.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailyo.in,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
dallasnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
volkskrant.nl,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
deccanchronicle.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
denvergazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
deseretnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
desertsun.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
detroitnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
deutschland.de,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
diepresse.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
welt.de,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
downsizinggovernment.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ecuavisa.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
edmontonexaminer.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
edmontonjournal.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
edmontonsun.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
elmundo.es,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
entrepreneur.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
eppc.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ekirikas.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
expressen.se,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
longwarjournal.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
financialexpress.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
financialpost.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
firearmsnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fitchratings.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fitsnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
forbes.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fpri.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fbherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
star-telegram.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fortnightlyreview.co.uk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fortune.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fee.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
foxbusiness.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
faz.net,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
franklinnews.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
fraserinstitute.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
freedomalliance.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
freedomhouse.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
gp.se,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mlive.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
greeleytribune.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
guns.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
heraldsun.com.au,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
heterodoxacademy.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
hln.be,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
hidesertstar.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
hpenews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
thehindubusinessline.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
honestreporting.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
hoover.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
humanprogress.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
idahostatejournal.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
iefimerida.gr,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ilgiornale.it,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
inhomelandsecurity.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
india.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
indiatoday.in,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
inforum.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
insidesources.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
theihs.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
independent.ie,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
itv.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
jpost.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
jewishbreakingnews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
jewishjournal.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
jns.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
justfacts.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
justfactsdaily.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
wwmt.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
katu.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
knewz.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
koreaherald.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
kutv.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lmtonline.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
reviewjournal.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
learnliberty.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
leicestermercury.co.uk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lexingtoninstitute.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
libertarianism.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
listverse.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lbc.co.uk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
standard.co.uk,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lfpress.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
dailynews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lubbockonline.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
lynx.media,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mackinac.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
malaysia-today.net,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
manilatimes.net,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
marginalrevolution.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
marketwatch.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mercatus.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
metabunk.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
montrealgazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mtdemocrat.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
mynorthwest.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nationalaffairs.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nationalinterest.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nationalpost.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nos.nl,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nypost.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
news.com.au,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
news-gazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nhk.or.jp,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
asia.nikkei.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nj1015.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
nwaonline.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
oaoa.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
omaha.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
opendoorsusa.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ocregister.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
oregonlive.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ottawacitizen.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
ottawasun.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
pacificresearch.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
newsandsentinel.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
peninsuladailynews.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
post-gazette.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
triblive.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
policyed.org,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
politisite.com,center right bias,media_bias_fact_check,2021-05-17,4,3,reliable
